,date,position,track_id,track_name,artist,streams,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,duration_mins
193166,2019-08-27,167,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,26819,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
193271,2019-08-28,72,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,53579,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
193298,2019-08-28,99,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,39561,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
193376,2019-08-28,177,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,27094,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
193379,2019-08-28,180,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,26979,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
193380,2019-08-28,181,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26803,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
193392,2019-08-28,193,5uHl2eYaITSX6xEX8bmaXy,Adios,EVERGLOW,25499,3ZZzT0naD25RhY2uZvIKkJ,7tMpbKXDLlHPSCoPdF2OBv,189146,2019-08-19,71,0.633,0.706,10,-5.1370000000000005,0,0.0627,0.000587,0.0795,0.245,0.39899999999999997,128.187,749448,"['k-pop', 'k-pop girl group']",3.152433333333333
193472,2019-08-29,73,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,52077,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
193501,2019-08-29,102,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38455,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
193578,2019-08-29,179,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,26797,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
193589,2019-08-29,190,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,26141,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
193590,2019-08-29,191,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26122,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
193670,2019-08-30,71,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,52919,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
193706,2019-08-30,107,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,37718,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
193778,2019-08-30,179,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26278,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
193780,2019-08-30,181,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,26192,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
193788,2019-08-30,189,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,25575,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
193865,2019-08-31,66,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,55686,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
193897,2019-08-31,98,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38142,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
193970,2019-08-31,171,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26192,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
193976,2019-08-31,177,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,25735,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
193982,2019-08-31,183,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,25602,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
194064,2019-09-01,65,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,55052,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
194094,2019-09-01,95,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,39870,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
194160,2019-09-01,161,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,26993,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
194167,2019-09-01,168,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26017,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
194176,2019-09-01,177,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,25301,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
194198,2019-09-01,199,5uHl2eYaITSX6xEX8bmaXy,Adios,EVERGLOW,23877,3ZZzT0naD25RhY2uZvIKkJ,7tMpbKXDLlHPSCoPdF2OBv,189146,2019-08-19,71,0.633,0.706,10,-5.1370000000000005,0,0.0627,0.000587,0.0795,0.245,0.39899999999999997,128.187,749448,"['k-pop', 'k-pop girl group']",3.152433333333333
194275,2019-09-02,76,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,49886,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
194311,2019-09-02,112,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36701,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
194397,2019-09-02,198,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24976,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
194476,2019-09-03,77,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,50242,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
194518,2019-09-03,119,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36845,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
194597,2019-09-03,198,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25495,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
194674,2019-09-04,75,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,50517,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
194712,2019-09-04,113,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,37420,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
194792,2019-09-04,193,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25912,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
194872,2019-09-05,73,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,50786,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
194910,2019-09-05,111,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38219,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
194991,2019-09-05,192,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26179,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
195067,2019-09-06,68,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,51127,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
195114,2019-09-06,115,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36771,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
195192,2019-09-06,193,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,26270,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
195258,2019-09-07,59,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,54504,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
195300,2019-09-07,101,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,37492,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
195379,2019-09-07,180,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25965,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
195395,2019-09-07,196,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,24713,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
195460,2019-09-08,61,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,52690,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
195491,2019-09-08,92,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38420,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
195574,2019-09-08,175,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25385,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
195593,2019-09-08,194,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,24035,41MozSoPIsD1dJM0CLPjZF,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,79,0.6709999999999999,0.8590000000000001,4,-3.9219999999999997,0,0.0833,0.0323,0.0,0.267,0.389,139.931,18224049,"['k-pop', 'k-pop girl group']",3.48925
195594,2019-09-08,195,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,24025,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
195670,2019-09-09,71,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,48014,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
195709,2019-09-09,110,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36567,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
195799,2019-09-09,200,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24917,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
195870,2019-09-10,71,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,49678,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
195913,2019-09-10,114,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36948,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
195998,2019-09-10,199,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,25790,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
196073,2019-09-11,74,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47856,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
196112,2019-09-11,113,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36930,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
196273,2019-09-12,74,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,48290,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
196316,2019-09-12,117,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,36251,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
196471,2019-09-13,72,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,48651,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
196514,2019-09-13,115,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,35387,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
196662,2019-09-14,63,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,51385,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
196697,2019-09-14,98,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,37149,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
196793,2019-09-14,194,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24951,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
196864,2019-09-15,65,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,49647,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
196887,2019-09-15,88,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,38369,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
196979,2019-09-15,180,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,24855,41MozSoPIsD1dJM0CLPjZF,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,74,0.7859999999999999,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,18224049,"['k-pop', 'k-pop girl group']",3.5544
196984,2019-09-15,185,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,24404,2KC9Qb60EaY0kW4eH68vr3,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,72,0.8009999999999999,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.8140000000000001,124.979,1492126,"['k-pop', 'k-pop girl group']",3.1857
197076,2019-09-16,77,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,44446,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
197119,2019-09-16,120,2FXd6kKCtBIc6UfN1gH1pA,FANCY,TWICE,34390,7n2Ycct7Beij7Dj7meI4X0,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,63,0.6970000000000001,0.8740000000000001,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.02200000000002,7649594,"['k-pop', 'k-pop girl group']",3.56475
197276,2019-09-17,77,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,47700,41MozSoPIsD1dJM0CLPjZF,4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,58,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,18224049,"['k-pop', 'k-pop girl group']",3.1508666666666665
